facility_id,timestamp,emission,power_in_MW,name,network_region,units,latitude,longitude,fuel_source,value_price_in_$/MWh,value_demand_in_MW
CBWWBA,2025-10-01T00:00:00+10:00,0.0,0.002,Christies Beach,SA,"[{'code': 'CBWWBA1L', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 2.0, 'capacity_maximum': 2.0, 'capacity_storage': 4.32, 'data_first_seen': '2023-05-02T11:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2025-09-09T04:23:44Z'}, {'code': 'CBWWBA1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 2.16, 'capacity_maximum': 2.14, 'capacity_storage': 4.32, 'data_first_seen': '2024-09-18T12:10:00+10:00', 'data_last_seen': '2025-11-04T21:15:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-10-04T05:30:54Z', 'updated_at': '2025-07-07T23:40:58Z'}, {'code': 'CBWWPV1', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 2.75, 'capacity_maximum': 2.0, 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2025-06-26T02:51:38Z'}, {'code': 'CBWWBA1G', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 2.16, 'capacity_maximum': 2.14, 'capacity_storage': 4.32, 'data_first_seen': '2023-05-09T03:20:00+10:00', 'data_last_seen': '2025-11-04T21:15:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:41Z', 'updated_at': '2025-06-23T07:11:46Z'}, {'code': 'CBWWBG1', 'fueltech_id': 'bioenergy_biogas', 'status_id': 'committed', 'capacity_registered': 0.66, 'capacity_maximum': 0.66, 'emissions_factor_co2': 0.357, 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-04T05:24:52Z', 'updated_at': '2024-12-18T01:17:40Z'}, {'code': 'CBWWDG1', 'fueltech_id': 'distillate', 'status_id': 'committed', 'capacity_registered': 2.0, 'capacity_maximum': 1.0, 'emissions_factor_co2': 0.785, 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-04T05:26:19Z', 'updated_at': '2024-12-18T01:17:55Z'}, {'code': 'CBWWDG2', 'fueltech_id': 'distillate', 'status_id': 'committed', 'capacity_registered': 0.72, 'capacity_maximum': 0.72, 'emissions_factor_co2': 0.785, 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-04T05:28:31Z', 'updated_at': '2024-12-18T01:18:06Z'}, {'code': 'CBWWPV2', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 1.08, 'capacity_maximum': 0.81, 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-04T05:29:40Z', 'updated_at': '2025-06-26T02:52:31Z'}]",-35.125958,138.47135,battery_charging,8.11,1564.92
CETHANA,2025-10-01T00:00:00+10:00,0.0,47.47,Cethana,TAS,"[{'code': 'CETHANA', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 85.0, 'capacity_maximum': 100.0, 'data_first_seen': '2005-05-16T17:05:00+10:00', 'data_last_seen': '2025-11-04T12:35:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:43Z', 'updated_at': '2024-12-18T00:24:58Z'}]",-41.479852,146.134472,hydro,0.12,898.71
CHALLWF,2025-10-01T00:00:00+10:00,0.0,26.7,Challicum Hills,VIC,"[{'code': 'CHALLHWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 52.5, 'capacity_maximum': 52.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:43Z', 'updated_at': '2025-05-08T05:02:31Z'}]",-37.395466,143.10459,wind,8.95,4893.49
CHBESS,2025-10-01T00:00:00+10:00,0.0,0.039,Chinchilla,QLD,"[{'code': 'CHBESSG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 134.0, 'capacity_maximum': 100.0, 'capacity_storage': 200.0, 'data_first_seen': '2024-02-16T14:40:00+10:00', 'data_last_seen': '2025-11-04T21:10:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-09-17T02:02:02Z', 'updated_at': '2025-05-06T06:42:20Z'}, {'code': 'CHBESSL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 134.0, 'capacity_maximum': 100.0, 'capacity_storage': 200.0, 'data_first_seen': '2023-12-16T06:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2024-09-17T02:03:33Z', 'updated_at': '2025-05-06T06:42:42Z'}, {'code': 'CHBESS1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 134.0, 'capacity_maximum': 100.0, 'capacity_storage': 200.0, 'data_first_seen': '2024-10-31T11:10:00+10:00', 'data_last_seen': '2025-11-04T21:10:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-10-24T05:29:26Z', 'updated_at': '2025-05-06T06:42:56Z'}]",-26.918551,150.745399,battery_discharging,54.82,5989.24
CHYTWF,2025-10-01T00:00:00+10:00,0.0,11.31,Cherry Tree,VIC,"[{'code': 'CHYTWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 57.6, 'capacity_maximum': 57.0, 'data_first_seen': '2020-05-01T18:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:43Z', 'updated_at': '2025-05-08T04:30:13Z'}]",-37.1018,145.2656,wind,8.95,4893.49
CLEMGPWF,2025-10-01T00:00:00+10:00,0.0,50.641,Clements Gap,SA,"[{'code': 'CLEMGPWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 57.0, 'capacity_maximum': 57.0, 'data_first_seen': '2009-05-07T15:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:43Z', 'updated_at': '2024-12-16T23:48:47Z'}, {'code': '0CLEMGPBESS', 'fueltech_id': 'battery', 'status_id': 'committed', 'capacity_registered': 60.0, 'capacity_maximum': 60.0, 'capacity_storage': 120.0, 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-11-29T05:00:45Z', 'updated_at': '2025-10-30T00:58:26Z'}, {'code': '0CLEMGPBESSL1', 'fueltech_id': 'battery_charging', 'status_id': 'committed', 'capacity_registered': 60.0, 'capacity_maximum': 60.0, 'capacity_storage': 120.0, 'dispatch_type': 'LOAD', 'created_at': '2025-08-13T23:00:48Z', 'updated_at': '2025-10-30T00:59:33Z'}, {'code': '0CLEMGPBESSG1', 'fueltech_id': 'battery_discharging', 'status_id': 'committed', 'capacity_registered': 60.0, 'capacity_maximum': 60.0, 'capacity_storage': 120.0, 'dispatch_type': 'GENERATOR', 'created_at': '2025-08-13T22:58:47Z', 'updated_at': '2025-11-03T04:19:07Z'}]",-33.489773,138.111695,wind,8.11,1564.92
CLRKCWF,2025-10-01T00:00:00+10:00,0.0,296.108,Clarke Creek,QLD,"[{'code': 'CLRKCWF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 103.5, 'capacity_maximum': 101.0, 'data_first_seen': '2025-04-30T14:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-03T02:21:50Z', 'updated_at': '2025-09-09T00:19:31Z'}, {'code': 'CLRKCWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 345.5, 'capacity_maximum': 338.0, 'data_first_seen': '2024-10-02T02:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-03T02:18:36Z', 'updated_at': '2025-09-09T00:19:11Z'}]",-22.850446,149.453252,wind,54.82,5989.24
CLUNY,2025-10-01T00:00:00+10:00,0.0,18.064,Cluny,TAS,"[{'code': 'CLUNY', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 19.0, 'capacity_maximum': 22.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:44Z', 'updated_at': '2024-12-18T01:49:35Z'}]",-42.506229,146.681123,hydro,0.12,898.71
COLWF01,2025-10-01T00:00:00+10:00,0.0,115.956,Collector,NSW,"[{'code': 'COLWF01', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 226.0, 'capacity_maximum': 219.0, 'data_first_seen': '2020-11-12T22:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:44Z', 'updated_at': '2025-05-06T02:59:53Z'}]",-34.823879,149.396795,wind,56.98,7105.57
CONDONG1,2025-10-01T00:00:00+10:00,0.064,20.88,Condong,NSW,"[{'code': 'CONDONG1', 'fueltech_id': 'bioenergy_biomass', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'emissions_factor_co2': 0.0366, 'data_first_seen': '2023-08-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:46Z', 'updated_at': '2024-12-18T02:21:05Z'}]",-28.314766,153.433808,bioenergy_biomass,56.98,7105.57
COOPGWF,2025-10-01T00:00:00+10:00,0.0,328.52,Coopers Gap,QLD,"[{'code': 'COOPGWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 452.0, 'capacity_maximum': 440.0, 'data_first_seen': '2019-06-24T11:15:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:46Z', 'updated_at': '2025-03-21T03:04:44Z'}]",-26.717004,151.449177,wind,54.82,5989.24
CROOKWF2,2025-10-01T00:00:00+10:00,0.0,76.613,Crookwell 2,NSW,"[{'code': 'CROOKWF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 96.04, 'capacity_maximum': 91.0, 'data_first_seen': '2018-08-14T08:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-09-24T09:12:05Z', 'updated_at': '2025-06-25T21:51:51Z'}]",-34.547676,149.589254,wind,56.98,7105.57
CROOKWF3,2025-10-01T00:00:00+10:00,0.0,41.543,Crookwell 3,NSW,"[{'code': 'CROOKWF3', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 57.0, 'capacity_maximum': 53.0, 'data_first_seen': '2024-05-22T14:00:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2024-10-01T04:50:18Z', 'updated_at': '2025-06-25T21:57:19Z'}]",-34.484645,149.54447,wind,56.98,7105.57
CROWLWF,2025-10-01T00:00:00+10:00,0.0,58.264,Crowlands,VIC,"[{'code': 'CROWLWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 79.95, 'capacity_maximum': 79.0, 'data_first_seen': '2018-12-09T13:55:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:46Z', 'updated_at': '2025-05-08T03:38:22Z'}]",-36.97615,143.097998,wind,8.95,4893.49
CRURWF1,2025-10-01T00:00:00+10:00,0.0,124.897,Crudine Ridge,NSW,"[{'code': 'CRURWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 141.0, 'capacity_maximum': 138.0, 'data_first_seen': '2020-12-02T11:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:46Z', 'updated_at': '2025-05-06T06:28:00Z'}]",-32.864748,149.81297,wind,56.98,7105.57
CTHLWF,2025-10-01T00:00:00+10:00,0.0,14.261,Cattle Hill,TAS,"[{'code': 'CTHLWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 148.0, 'capacity_maximum': 144.0, 'data_first_seen': '2020-01-07T10:35:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:47Z', 'updated_at': '2025-05-06T06:13:52Z'}]",-42.154845,146.694693,wind,0.12,898.71
CULLERIN,2025-10-01T00:00:00+10:00,0.0,24.09,Cullerin Range,NSW,"[{'code': 'CULLRGWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:47Z', 'updated_at': '2025-05-08T06:04:23Z'}]",-34.750995,149.381027,wind,56.98,7105.57
DALNTH,2025-10-01T00:00:00+10:00,0.0,0.084,Dalrymple North,SA,"[{'code': 'DALNTH01', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 8.0, 'data_first_seen': '2018-06-05T15:25:00+10:00', 'data_last_seen': '2025-11-04T20:40:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:47Z', 'updated_at': '2024-12-18T02:48:44Z'}, {'code': 'DALNTHL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 8.0, 'data_first_seen': '2018-07-05T11:30:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:34:47Z', 'updated_at': '2024-12-18T02:48:24Z'}, {'code': 'DALNTH1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 8.0, 'data_first_seen': '2024-08-08T04:15:00+10:00', 'data_last_seen': '2025-11-04T20:40:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-09-23T23:30:08Z', 'updated_at': '2024-12-18T02:48:32Z'}]",-34.888446,137.758114,battery_discharging,8.11,1564.92
DARTM,2025-10-01T00:00:00+10:00,0.0,109.8,Dartmouth,VIC,"[{'code': 'DARTM1', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 185.0, 'capacity_maximum': 185.0, 'data_first_seen': '1998-12-07T07:25:00+10:00', 'data_last_seen': '2025-11-03T19:40:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:47Z', 'updated_at': '2025-05-06T04:34:19Z'}]",-36.55529,147.519872,hydro,8.95,4893.49
DEVILS_G,2025-10-01T00:00:00+10:00,0.0,46.112,Devils Gate,TAS,"[{'code': 'DEVILS_G', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 60.0, 'capacity_maximum': 67.0, 'data_first_seen': '2005-05-16T13:35:00+10:00', 'data_last_seen': '2025-11-04T10:35:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2024-12-18T05:19:04Z'}]",-41.349925,146.262709,hydro,0.12,898.71
DIAPURWF,2025-10-01T00:00:00+10:00,0.0,7.3,Diapur 2,VIC,"[{'code': 'DIAPURWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 8.0, 'capacity_maximum': 7.0, 'data_first_seen': '2021-11-25T17:25:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2024-12-18T05:20:22Z'}]",-36.339953,141.447361,wind,8.95,4893.49
DPNTB,2025-10-01T00:00:00+10:00,0.0,0.049,Darlington Point,NSW,"[{'code': 'DPNTB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 25.0, 'capacity_maximum': 25.0, 'capacity_storage': 50.0, 'data_first_seen': '2024-08-08T04:10:00+10:00', 'data_last_seen': '2025-11-04T20:40:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-09-25T00:19:25Z', 'updated_at': '2025-05-08T06:14:08Z'}, {'code': 'DPNTBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 25.0, 'capacity_maximum': 25.0, 'capacity_storage': 50.0, 'data_first_seen': '2023-06-23T11:35:00+10:00', 'data_last_seen': '2025-11-04T20:40:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-08T06:13:13Z'}, {'code': 'DPNTBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 25.0, 'capacity_maximum': 25.0, 'capacity_storage': 50.0, 'data_first_seen': '2023-06-26T15:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-08T06:12:21Z'}]",-34.646668,146.034982,battery,56.98,7105.57
DULAWF,2025-10-01T00:00:00+10:00,0.0,172.8,Dulacca,QLD,"[{'code': 'DULAWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 180.0, 'capacity_maximum': 173.0, 'data_first_seen': '2023-04-13T11:40:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-06T05:07:11Z'}]",-26.637485,149.870186,wind,54.82,5989.24
DUNDWF,2025-10-01T00:00:00+10:00,0.0,77.28,Dundonnell,VIC,"[{'code': 'DUNDWF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 46.0, 'capacity_maximum': 46.0, 'data_first_seen': '2020-03-11T17:45:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-06T05:27:52Z'}, {'code': 'DUNDWF3', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 121.0, 'capacity_maximum': 122.0, 'data_first_seen': '2020-03-11T13:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-06T05:29:09Z'}, {'code': 'DUNDWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 168.0, 'capacity_maximum': 168.0, 'data_first_seen': '2020-04-30T18:15:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:49Z', 'updated_at': '2025-05-06T05:26:32Z'}]",-37.863894,142.943454,wind,8.95,4893.49
EILDON,2025-10-01T00:00:00+10:00,0.0,47.0,Eildon,VIC,"[{'code': 'EILDON2', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 60.0, 'capacity_maximum': 60.0, 'data_first_seen': '1998-12-07T06:40:00+08:00', 'data_last_seen': '2025-11-04T20:10:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-05-08T04:11:01Z'}, {'code': 'EILDON1', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 60.0, 'capacity_maximum': 60.0, 'data_first_seen': '1998-12-07T06:40:00+08:00', 'data_last_seen': '2025-11-04T20:10:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-05-08T04:10:29Z'}]",-37.221262,145.920966,hydro,8.95,4893.49
ELAINEWF,2025-10-01T00:00:00+10:00,0.0,38.66,Elaine,VIC,"[{'code': 'ELAINWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 83.6, 'capacity_maximum': 82.0, 'data_first_seen': '2020-04-07T04:25:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-05-08T03:30:15Z'}]",-37.6352,144.0237,wind,8.95,4893.49
ERARING,2025-10-01T00:00:00+10:00,34.48,463.862,Eraring,NSW,"[{'code': 'ER01', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 720.0, 'capacity_maximum': 750.0, 'emissions_factor_co2': 0.892, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-10-07T03:41:34Z'}, {'code': 'ER03', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 720.0, 'capacity_maximum': 750.0, 'emissions_factor_co2': 0.892, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-10-07T03:42:28Z'}, {'code': 'ER02', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 720.0, 'capacity_maximum': 750.0, 'emissions_factor_co2': 0.892, 'data_first_seen': '1998-12-07T02:50:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-10-07T03:42:16Z'}, {'code': 'ER04', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 720.0, 'capacity_maximum': 750.0, 'emissions_factor_co2': 0.892, 'data_first_seen': '1998-12-07T09:30:00+10:00', 'data_last_seen': '2025-08-28T11:15:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:50Z', 'updated_at': '2025-10-07T03:42:47Z'}]",-33.061548,151.524612,coal_black,56.98,7105.57
ERB,2025-10-01T00:00:00+10:00,0.0,1.086,Eraring,NSW,"[{'code': 'ERBL01', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 614.6, 'capacity_maximum': 460.0, 'capacity_storage': 1770.0, 'data_first_seen': '2025-03-04T12:05:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2025-03-04T23:22:09Z', 'updated_at': '2025-03-04T23:23:54Z'}, {'code': 'ERB01', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 614.6, 'capacity_maximum': 460.0, 'capacity_storage': 1770.0, 'data_first_seen': '2025-03-04T12:30:00+10:00', 'data_last_seen': '2025-11-03T15:05:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-12-06T01:09:26Z', 'updated_at': '2025-03-04T23:19:36Z'}, {'code': 'ERBG01', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 614.6, 'capacity_maximum': 460.0, 'capacity_storage': 1770.0, 'data_first_seen': '2025-03-04T12:30:00+10:00', 'data_last_seen': '2025-11-03T15:05:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2025-03-04T23:19:48Z', 'updated_at': '2025-03-04T23:22:01Z'}]",-33.066837,151.515026,battery_charging,56.98,7105.57
FISHER,2025-10-01T00:00:00+10:00,0.0,44.87,Fisher,TAS,"[{'code': 'FISHER', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 43.2, 'capacity_maximum': 46.0, 'data_first_seen': '2005-05-16T20:45:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2024-12-18T23:40:54Z'}]",-41.672662,146.268739,hydro,0.12,898.71
FLYCRKWF,2025-10-01T00:00:00+10:00,0.0,8.72,Flyers Creek,NSW,"[{'code': 'FLYCRKWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 145.0, 'capacity_maximum': 140.0, 'data_first_seen': '2023-09-20T11:00:00+08:00', 'data_last_seen': '2025-11-04T21:25:00+08:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-05-06T06:14:47Z'}]",-33.521475,149.045234,wind,56.98,7105.57
GANNBESS,2025-10-01T00:00:00+10:00,0.0,0.29,Gannawarra,VIC,"[{'code': 'GANNBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 49.85, 'data_first_seen': '2018-11-08T00:55:00+10:00', 'data_last_seen': '2025-11-04T21:10:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-09-16T01:16:03Z'}, {'code': 'GANNB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 49.85, 'data_first_seen': '2024-08-08T05:00:00+10:00', 'data_last_seen': '2025-11-04T21:10:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'created_at': '2024-09-24T23:21:24Z', 'updated_at': '2025-09-16T01:27:57Z'}, {'code': 'GANNBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 30.0, 'capacity_maximum': 30.0, 'capacity_storage': 49.85, 'data_first_seen': '2018-11-08T00:55:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'LOAD', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2025-09-01T23:35:07Z'}]",-33.735056,143.779462,battery_discharging,8.95,4893.49
GERMCRK,2025-10-01T00:00:00+10:00,0.777,16.488,German Creek,QLD,"[{'code': 'GERMCRK', 'fueltech_id': 'gas_wcmg', 'status_id': 'operating', 'capacity_registered': 45.0, 'capacity_maximum': 45.0, 'emissions_factor_co2': 0.5657, 'data_first_seen': '2013-07-18T10:20:00+10:00', 'data_last_seen': '2025-11-04T21:25:00+10:00', 'dispatch_type': 'GENERATOR', 'created_at': '2023-10-18T04:34:52Z', 'updated_at': '2024-12-19T00:22:30Z'}]",-22.928526,148.549097,gas_wcmg,54.82,5989.24
